student_id,Gender,gpa_current,attendance_rate,Financial_aid_status,Family_Income,Dropout
S4910,Male,1.92,0.7,FALSE,822969,2
S4911,Female,3.57,0.65,TRUE,706269,1
S4912,Female,3.93,0.67,FALSE,83875,1
S4913,Male,2.33,0.58,FALSE,587957,1
S4914,Female,3.25,0.49,FALSE,847331,1
S4915,Female,3.56,0.68,TRUE,330047,1
S4916,Male,4.2,0.24,FALSE,935094,2
S4917,Male,4.95,0.99,FALSE,677012,0
S4918,Female,3.04,0.47,FALSE,909203,1
S4919,Female,2.93,0.9,FALSE,699919,1
S4920,Male,2.51,0.84,TRUE,521657,1
S4921,Male,3.77,0.8,FALSE,440792,0
S4922,Male,4.8,0.75,TRUE,407119,0
S4923,Male,1.1,0.86,FALSE,468956,2
S4924,Male,3.66,0.52,TRUE,70502,1
S4925,Male,3.14,0.34,FALSE,1447124,2
S4926,Male,4.83,0.27,FALSE,355483,2
S4927,Female,3.9,0.29,FALSE,208623,2
S4928,Female,3.77,0.44,TRUE,142031,1
S4929,Male,1.76,0.68,TRUE,684600,2
S4930,Female,4.23,0.63,FALSE,528419,1
S4931,Female,4.04,0.55,TRUE,116258,1
S4932,Male,2.9,0.43,FALSE,919365,1
S4933,Male,2.31,0.94,TRUE,177175,1
S4934,Male,4.93,0.51,FALSE,709315,1
S4935,Male,1.54,0.48,TRUE,782297,2
S4936,Male,3.33,0.46,FALSE,992567,1
S4937,Female,1.53,0.54,FALSE,963160,2
S4938,Female,2.72,0.31,TRUE,205309,2
S4939,Male,2.39,0.59,TRUE,276196,1
S4940,Female,2.94,0.53,FALSE,775811,1
S4941,Female,4.78,0.67,FALSE,879064,1
S4942,Female,1.84,0.63,TRUE,86552,2
S4943,Female,1.84,0.43,TRUE,96232,2
S4944,Male,1.7,0.99,TRUE,477000,2
S4945,Male,3.1,0.23,TRUE,878656,2
S4946,Female,2.26,0.59,FALSE,702918,1
S4947,Female,4.16,0.79,FALSE,672175,0
S4948,Female,2.63,0.49,FALSE,602709,1
S4949,Male,2,0.37,FALSE,228073,2
S4950,Male,2.19,0.37,FALSE,528928,2
S4951,Female,4.99,0.55,FALSE,451872,1
S4952,Male,1.52,0.9,FALSE,523571,2
S4953,Female,2.93,0.35,FALSE,984245,2
S4954,Female,3.09,0.6,FALSE,933355,1
S4955,Female,1.28,0.83,FALSE,263689,2
S4956,Female,3.77,0.67,FALSE,639387,1
S4957,Male,3.61,0.33,FALSE,365986,2
S4958,Male,1.25,0.38,TRUE,1319890,2
S4959,Female,4.36,0.26,FALSE,1473048,2
S4960,Male,2.5,0.56,FALSE,378147,1
S4961,Female,1.61,0.34,FALSE,973612,2
S4962,Male,2.87,0.67,TRUE,478132,1
S4963,Female,3.91,0.5,FALSE,801270,1
S4964,Female,2.11,0.34,FALSE,464762,2
S4965,Male,2.79,0.34,FALSE,240523,2
S4966,Female,4.57,0.56,TRUE,108867,1
S4967,Male,3.39,0.81,FALSE,60521,0
S4968,Male,2.94,0.47,TRUE,953055,1
S4969,Female,1.06,0.33,TRUE,518310,2
S4970,Male,2.73,0.32,TRUE,783788,2
S4971,Male,1.09,0.24,FALSE,249184,2
S4972,Male,2.07,0.79,TRUE,408581,1
S4973,Female,2.43,0.91,FALSE,52108,1
S4974,Female,2.13,0.69,TRUE,372989,1
S4975,Male,2.39,0.44,TRUE,577103,1
S4976,Male,2.75,0.12,FALSE,344754,2
S4977,Male,3.67,0.32,FALSE,385651,2
S4978,Male,1.87,0.67,TRUE,628095,2
S4979,Male,4.74,0.58,FALSE,771915,1
S4980,Male,3.69,0.39,FALSE,472147,2
S4981,Female,2.26,0.29,TRUE,782099,2
S4982,Male,2.9,0.8,FALSE,286118,1
S4983,Female,4.49,0.79,TRUE,1106425,0
S4984,Male,2.09,0.75,FALSE,292792,1
S4985,Male,4.85,0.9,TRUE,804264,0
S4986,Male,2.6,0.63,FALSE,65165,1
S4987,Male,3.38,0.72,TRUE,547264,0
S4988,Male,1.78,0.85,FALSE,53789,2
S4989,Male,1.4,0.6,FALSE,744146,2
S4990,Male,4.86,0.61,FALSE,748070,1
S4991,Female,2.15,0.38,FALSE,960390,2
S4992,Male,2.41,0.85,TRUE,928448,1
S4993,Male,1.88,0.41,TRUE,917497,2
S4994,Female,4.45,0.33,FALSE,325020,2
S4995,Female,1.86,0.23,TRUE,206835,2
S4996,Female,2.67,0.76,FALSE,319016,1
S4997,Male,2.51,0.63,FALSE,126765,1
S4998,Female,2,0.94,FALSE,177472,1
S4999,Female,1.7,0.99,FALSE,560423,2
